preyID,Eaten_day,outcome,Rx,sal
5,6,1,Complex (10-18 stems),36
6,9,0,Complex (10-18 stems),36
7,9,0,Complex (10-18 stems),36
8,9,0,Complex (10-18 stems),36
9,9,0,Complex (10-18 stems),36
10,9,0,Complex (10-18 stems),36
1,1,1,Simple (0-6 stems),5
2,1,1,Simple (0-6 stems),5
3,1,1,Simple (0-6 stems),5
4,1,1,Simple (0-6 stems),5
5,1,1,Simple (0-6 stems),5
6,1,1,Simple (0-6 stems),5
7,1,1,Simple (0-6 stems),5
8,1,1,Simple (0-6 stems),5
9,2,1,Simple (0-6 stems),5
10,2,1,Simple (0-6 stems),5
1,1,1,Simple (0-6 stems),38
2,1,1,Simple (0-6 stems),38
3,1,1,Simple (0-6 stems),38
4,1,1,Simple (0-6 stems),38
5,1,1,Simple (0-6 stems),38
6,1,1,Simple (0-6 stems),38
7,2,1,Simple (0-6 stems),38
8,3,1,Simple (0-6 stems),38
9,5,0,Simple (0-6 stems),38
10,5,0,Simple (0-6 stems),38
1,1,1,Simple (0-6 stems),23
2,1,1,Simple (0-6 stems),23
3,1,1,Simple (0-6 stems),23
4,1,1,Simple (0-6 stems),23
5,1,1,Simple (0-6 stems),23
6,1,1,Simple (0-6 stems),23
7,1,1,Simple (0-6 stems),23
8,1,1,Simple (0-6 stems),23
9,5,1,Simple (0-6 stems),23
10,6,1,Simple (0-6 stems),23
1,1,1,Simple (0-6 stems),47
2,1,1,Simple (0-6 stems),47
3,1,1,Simple (0-6 stems),47
4,1,1,Simple (0-6 stems),47
5,1,1,Simple (0-6 stems),47
6,1,1,Simple (0-6 stems),47
7,1,1,Simple (0-6 stems),47
8,2,1,Simple (0-6 stems),47
9,2,1,Simple (0-6 stems),47
10,4,1,Simple (0-6 stems),47
1,1,1,Complex (10-18 stems),18
2,1,1,Complex (10-18 stems),18
3,1,1,Complex (10-18 stems),18
4,2,1,Complex (10-18 stems),18
5,3,1,Complex (10-18 stems),18
6,4,1,Complex (10-18 stems),18
7,5,1,Complex (10-18 stems),18
8,5,1,Complex (10-18 stems),18
9,5,0,Complex (10-18 stems),18
10,5,0,Complex (10-18 stems),18
1,1,1,Complex (10-18 stems),19
2,1,1,Complex (10-18 stems),19
3,1,1,Complex (10-18 stems),19
4,1,1,Complex (10-18 stems),19
5,1,1,Complex (10-18 stems),19
6,1,1,Complex (10-18 stems),19
7,5,1,Complex (10-18 stems),19
8,5,1,Complex (10-18 stems),19
9,5,1,Complex (10-18 stems),19
10,5,1,Complex (10-18 stems),19
1,1,1,Complex (10-18 stems),28
