preyID,Eaten_day,outcome,Rx,sal
7,1,1,6,25.1
8,1,1,6,25.1
9,1,1,6,25.1
10,1,1,6,25.1
1,1,1,6,25.2
2,1,1,6,25.2
3,1,1,6,25.2
4,1,1,6,25.2
5,1,1,6,25.2
6,1,1,6,25.2
7,1,1,6,25.2
8,1,1,6,25.2
9,1,1,6,25.2
10,1,1,6,25.2
1,1,1,6,26
2,1,1,6,26
3,1,1,6,26
4,1,1,6,26
5,1,1,6,26
6,1,1,6,26
7,1,1,6,26
8,1,1,6,26
9,1,1,6,26
10,3,1,6,26
1,1,1,18,27
2,1,1,18,27
3,1,1,18,27
4,1,1,18,27
5,1,1,18,27
6,1,1,18,27
7,1,1,18,27
8,2,1,18,27
9,2,1,18,27
10,2,1,18,27
1,1,1,0,27.1
2,1,1,0,27.1
3,1,1,0,27.1
4,1,1,0,27.1
5,1,1,0,27.1
6,1,1,0,27.1
7,1,1,0,27.1
8,1,1,0,27.1
9,1,1,0,27.1
10,2,1,0,27.1
1,1,1,6,28
2,1,1,6,28
3,1,1,6,28
4,1,1,6,28
5,1,1,6,28
6,1,1,6,28
7,1,1,6,28
8,1,1,6,28
9,1,1,6,28
10,2,1,6,28
1,1,1,0,29
2,1,1,0,29
3,1,1,0,29
4,1,1,0,29
5,1,1,0,29
6,1,1,0,29
7,1,1,0,29
8,1,1,0,29
9,2,1,0,29
10,2,1,0,29
1,1,1,6,30
2,1,1,6,30
3,1,1,6,30
4,1,1,6,30
5,1,1,6,30
6,1,1,6,30
7,1,1,6,30
8,1,1,6,30
9,1,1,6,30
10,1,1,6,30
1,1,1,6,31
2,1,1,6,31
3,1,1,6,31
4,1,1,6,31
5,1,1,6,31
6,1,1,6,31
7,1,1,6,31
8,1,1,6,31
9,2,1,6,31
10,2,1,6,31
1,1,1,6,32
2,1,1,6,32
3,1,1,6,32
4,1,1,6,32
5,1,1,6,32
6,1,1,6,32
7,1,1,6,32
8,1,1,6,32
9,1,1,6,32
10,1,1,6,32
1,1,1,6,33
2,1,1,6,33
3,1,1,6,33
4,1,1,6,33
5,1,1,6,33
6,1,1,6,33
7,1,1,6,33
8,1,1,6,33
9,1,1,6,33
10,1,1,6,33
1,1,1,0,34
2,1,1,0,34
3,1,1,0,34
4,1,1,0,34
5,1,1,0,34
6,1,1,0,34
7,1,1,0,34
8,1,1,0,34
9,1,1,0,34
10,1,1,0,34
1,1,1,0,35
2,1,1,0,35
3,1,1,0,35
4,1,1,0,35
5,1,1,0,35
6,1,1,0,35
7,1,1,0,35
8,1,1,0,35
9,1,1,0,35
10,1,1,0,35
1,1,1,6,36
2,1,1,6,36
3,1,1,6,36
4,1,1,6,36
5,1,1,6,36
6,1,1,6,36
7,1,1,6,36
8,1,1,6,36
9,1,1,6,36
10,4,1,6,36
1,1,1,0,37
2,1,1,0,37
